"143,155,80"
"141,148,79"
"137,148,70"
"137,147,70"
"136,145,69"
"138,146,69"
"130,139,63"
"128,136,61"
"133,140,65"
"139,146,69"
"141,148,71"
"139,146,69"
"135,141,66"
"137,143,67"
"138,144,68"
"138,145,68"
"138,145,67"
"140,147,69"
"142,150,72"
"141,149,72"
"143,152,72"
"142,151,71"
"141,150,71"
"131,142,66"
"134,146,68"
"135,145,67"
"138,147,69"
"133,141,65"
"129,136,62"
"132,137,63"
"132,137,63"
"130,135,62"
"129,134,62"
"127,132,60"
"126,131,60"
"128,133,61"
"129,134,61"
"131,136,61"
"132,138,62"
"136,144,67"
"137,146,69"
"140,150,71"
"140,150,70"
"139,148,69"
"128,139,63"
"126,136,62"
"128,137,63"
"132,141,65"
"135,143,66"
"132,139,64"
"130,136,62"
"129,134,61"
"131,135,62"
"131,135,62"
"127,131,60"
"130,135,62"
"135,140,65"
"135,140,65"
"132,138,63"
"130,136,62"
"130,138,64"
"135,144,67"
"138,147,69"
"137,146,68"
"137,145,67"
"132,139,65"
"133,141,66"
"135,143,67"
"136,144,68"
"136,142,67"
"134,140,65"
"130,136,63"
"127,133,61"
"129,133,61"
"129,133,61"
"130,135,63"
"135,141,66"
"139,145,69"
"139,146,70"
"140,146,69"
"140,148,70"
"136,144,68"
"133,141,66"
"133,142,66"
"134,142,66"
"133,141,65"
"138,144,68"
"140,146,70"
"145,152,74"
"145,152,74"
"143,149,71"
"144,150,72"
"147,154,74"
"145,151,72"
"140,145,69"
"139,143,68"
"138,143,68"
"145,151,73"
"150,157,78"
"151,158,79"
"152,160,79"
"150,157,77"
"145,152,74"
"144,152,74"
"144,151,74"
"142,149,72"
"142,149,71"
"149,156,76"
"147,153,74"
"145,151,73"
"141,147,71"
"142,147,71"
"141,147,70"
"144,149,72"
"145,150,73"
"147,151,74"
"147,151,74"
"150,156,76"
"154,160,80"
"151,157,77"
"147,153,75"
"149,155,76"
"154,161,81"
"155,161,81"
"152,158,79"
"149,155,77"
"150,155,77"
"153,159,79"
"147,154,75"
"146,153,74"
"146,152,74"
"147,153,74"
"147,153,74"
"144,150,72"
"145,150,73"
"147,152,74"
"146,151,74"
"150,155,77"
"153,158,79"
"153,158,79"
"153,158,79"
"150,156,77"
"147,153,75"
"150,156,77"
"150,156,78"
"150,155,77"
"146,150,74"
"152,157,78"
"159,164,83"
"145,152,73"
"145,152,73"
"147,153,74"
"149,156,75"
"149,155,75"
"148,153,75"
"151,156,77"
"151,155,78"
"152,156,79"
"154,158,80"
"154,159,81"
"152,157,79"
"151,157,78"
"151,157,77"
"149,155,76"
"148,155,76"
"148,155,76"
"151,157,78"
"152,156,78"
"154,158,79"
"159,163,81"
"144,151,72"
"144,151,72"
"147,154,74"
"147,154,74"
"147,154,74"
"150,156,76"
"153,158,79"
"157,162,82"
"158,163,83"
"156,161,82"
"158,162,84"
"154,159,81"
"151,157,78"
"148,155,75"
"148,155,76"
"148,155,76"
"147,154,75"
"150,156,77"
"154,158,79"
"156,160,81"
"158,163,82"
"145,152,72"
"143,150,71"
"143,150,71"
"142,149,71"
"144,150,72"
"146,152,73"
"148,154,75"
"149,154,75"
"150,155,76"
"150,155,76"
"155,160,81"
"152,158,79"
"146,153,74"
"143,150,72"
"147,155,75"
"149,156,76"
"148,155,75"
"147,154,75"
"151,156,78"
"155,161,82"
"155,161,81"
"145,152,72"
"143,151,71"
"141,148,70"
"141,147,70"
"139,145,69"
"146,152,73"
"150,156,76"
"149,156,75"
"149,155,75"
"152,158,77"
"155,161,80"
"151,157,77"
"140,147,70"
"143,150,72"
"148,155,75"
"149,156,76"
"148,155,75"
"147,153,75"
"147,153,75"
"149,154,77"
"147,154,76"
"144,150,72"
"146,152,74"
"146,152,74"
"145,152,74"
"146,153,74"
"148,155,75"
"151,158,77"
"154,161,79"
"153,159,78"
"155,161,80"
"155,161,80"
"152,158,78"
"144,152,73"
"143,150,72"
"148,155,76"
"148,155,76"
"146,152,74"
"145,151,74"
"148,154,76"
"149,155,76"
"149,155,76"
"144,150,73"
"146,152,75"
"146,153,74"
"149,155,76"
"149,156,76"
"149,156,76"
"150,158,76"
"152,159,77"
"151,158,76"
"152,159,77"
"153,159,78"
"150,157,77"
"150,157,77"
"146,154,74"
"149,157,77"
"149,156,77"
"144,151,74"
"147,153,75"
"150,155,76"
"151,157,77"
"150,156,76"
"148,155,75"
"148,155,76"
"146,153,74"
"144,151,72"
"144,151,72"
"145,152,72"
"148,156,74"
"151,159,75"
"150,158,74"
"150,158,74"
"148,156,75"
"145,152,74"
"147,155,75"
"146,154,74"
"149,156,76"
"151,158,78"
"150,157,78"
"153,159,79"
"157,163,81"
"160,166,83"
"158,164,82"
"149,156,75"
"148,155,75"
"146,153,73"
"145,152,72"
"145,153,72"
"144,151,70"
"147,155,72"
"148,157,73"
"149,158,73"
"150,159,74"
"150,158,76"
"146,153,74"
"146,153,74"
"145,152,73"
"147,154,75"
"149,156,77"
"149,156,77"
"151,158,78"
"153,160,79"
"155,161,79"
"157,163,81"
"148,156,74"
"149,156,74"
"146,154,72"
"143,151,69"
"143,151,68"
"141,149,67"
"144,152,69"
"145,154,70"
"148,157,73"
"151,160,76"
"149,157,75"
"145,152,72"
"144,151,72"
"145,152,73"
"147,154,75"
"148,155,76"
"148,155,76"
"147,154,75"
"146,153,75"
"146,152,75"
"150,156,77"
"149,157,73"
"150,158,73"
"147,155,71"
"144,153,69"
"140,149,65"
"140,149,65"
"143,152,67"
"144,153,69"
"146,155,71"
"147,156,73"
"147,155,74"
"148,155,75"
"148,155,75"
"147,155,75"
"148,155,76"
"148,155,76"
"146,154,75"
"146,153,75"
"148,155,76"
"146,153,75"
"145,152,75"
"151,159,73"
"151,160,73"
"150,159,71"
"148,158,70"
"141,150,66"
"139,148,65"
"142,152,67"
"140,150,66"
"140,150,66"
"140,149,68"
"146,154,73"
"152,159,78"
"151,158,77"
"150,157,77"
"149,156,77"
"149,157,78"
"146,153,75"
"145,153,74"
"146,154,75"
"144,152,74"
"145,152,74"
"148,157,71"
"150,159,71"
"151,161,71"
"148,158,69"
"142,152,66"
"144,153,67"
"145,155,68"
"142,152,66"
"139,149,65"
"140,150,67"
"146,154,73"
"148,156,76"
"153,161,79"
"150,158,77"
"149,157,77"
"148,155,76"
"144,152,74"
"144,152,73"
"147,156,75"
"146,155,75"
"146,154,76"
"148,157,70"
"147,157,70"
"150,159,71"
"148,158,69"
"145,155,68"
"144,154,66"
"143,153,66"
"142,152,65"
"140,150,65"
"139,149,65"
"145,154,71"
"145,153,72"
"148,156,75"
"149,157,76"
"150,157,77"
"147,155,75"
"144,152,72"
"142,150,71"
"146,155,74"
"148,157,76"
"150,159,79"
"150,159,71"
"151,161,72"
"151,160,71"
"147,157,68"
"145,155,67"
"141,152,65"
"139,149,63"
"140,150,64"
"141,152,66"
"143,153,68"
"146,155,71"
"146,155,73"
"146,154,74"
"149,157,76"
"151,159,78"
"149,157,76"
"145,153,74"
"143,152,72"
"143,152,72"
"148,158,77"
"150,160,80"
"116,124,48"
"115,123,47"
"113,121,46"
"113,121,46"
"111,119,46"
"107,115,46"
"106,115,46"
"108,116,47"
"111,118,48"
"111,119,48"
"110,118,47"
"107,115,45"
"105,114,44"
"101,110,43"
"99,109,42"
"103,113,44"
"104,114,44"
"104,114,44"
"102,111,43"
"98,107,41"
"96,104,40"
"113,120,46"
"115,123,48"
"113,120,47"
"110,118,46"
"109,116,45"
"108,115,45"
"108,115,46"
"108,116,46"
"108,116,45"
"105,113,44"
"106,115,45"
"106,116,45"
"104,114,44"
"102,111,43"
"101,111,43"
"101,111,43"
"104,115,44"
"106,117,45"
"104,114,44"
"96,104,40"
"97,106,41"
"104,112,42"
"108,116,45"
"110,118,46"
"108,115,46"
"107,114,45"
"110,118,46"
"110,117,47"
"107,114,45"
"105,114,43"
"102,111,42"
"103,113,43"
"101,111,43"
"99,108,42"
"102,111,43"
"102,112,44"
"100,110,43"
"104,114,45"
"108,118,46"
"106,117,46"
"102,112,44"
"98,109,43"
"104,115,42"
"106,116,43"
"106,115,45"
"105,113,45"
"110,118,48"
"114,122,50"
"111,120,48"
"103,112,44"
"102,110,42"
"102,111,42"
"105,114,44"
"102,111,43"
"101,110,44"
"105,114,45"
"104,113,45"
"97,106,42"
"103,112,45"
"109,119,48"
"109,121,48"
"106,119,47"
"106,121,49"
"100,111,41"
"103,113,43"
"106,116,46"
"107,116,47"
"104,113,46"
"107,115,47"
"111,119,49"
"107,115,46"
"98,107,42"
"99,109,42"
"102,112,44"
"106,116,45"
"112,122,48"
"113,123,49"
"113,123,49"
"111,120,48"
"108,117,47"
"110,119,48"
"110,122,48"
"111,124,50"
"113,128,54"
"99,109,43"
"106,117,47"
"110,122,50"
"110,122,50"
"112,122,50"
"120,129,53"
"124,131,54"
"120,129,53"
"114,126,52"
"109,123,50"
"108,121,48"
"108,121,47"
"112,123,47"
"118,129,50"
"115,126,49"
"111,121,47"
"113,123,47"
"118,129,50"
"118,129,50"
"114,126,50"
"116,129,54"
"100,110,45"
"111,122,52"
"114,127,53"
"117,130,54"
"124,135,56"
"129,139,58"
"133,141,59"
"121,130,53"
"114,125,51"
"114,127,52"
"117,130,52"
"119,132,52"
"121,133,52"
"125,136,54"
"127,138,55"
"121,131,52"
"117,127,50"
"118,128,50"
"121,132,52"
"118,129,52"
"119,130,54"
"104,116,50"
"114,126,54"
"117,129,53"
"121,132,54"
"127,136,56"
"135,145,61"
"132,142,59"
"123,132,54"
"122,131,53"
"120,129,52"
"124,133,53"
"128,137,55"
"125,135,54"
"131,141,58"
"128,138,55"
"127,136,55"
"120,129,52"
"118,127,52"
"123,132,55"
"123,133,56"
"122,134,55"
"112,124,54"
"116,128,54"
"130,142,59"
"127,138,56"
"128,137,57"
"135,144,60"
"142,152,64"
"130,139,56"
"127,134,55"
"127,134,54"
"128,135,54"
"126,134,54"
"125,133,55"
"125,134,55"
"125,134,54"
"125,133,55"
"120,128,53"
"120,128,55"
"122,131,56"
"124,134,57"
"126,138,58"
"118,127,55"
"116,126,52"
"124,137,55"
"131,143,58"
"129,136,56"
"136,142,60"
"142,148,61"
"136,142,58"
"130,135,56"
"128,134,57"
"127,133,56"
"125,131,55"
"125,132,56"
"126,133,56"
"126,134,56"
"126,134,56"
"125,133,57"
"123,131,57"
"121,128,56"
"126,135,59"
"127,137,59"
"121,128,54"
"117,125,51"
"121,132,52"
"124,134,53"
"124,131,54"
"133,138,58"
"144,148,62"
"136,140,57"
"133,137,58"
"131,136,58"
"131,137,59"
"127,134,58"
"127,133,58"
"126,133,58"
"124,132,56"
"127,135,58"
"128,136,60"
"125,133,59"
"122,130,57"
"127,135,59"
"133,143,62"
"123,129,53"
"122,127,52"
"123,130,53"
"126,134,55"
"126,132,55"
"131,136,57"
"130,135,57"
"133,138,58"
"135,139,60"
"130,135,58"
"127,133,57"
"124,131,56"
"126,133,58"
"127,134,59"
"126,134,58"
"128,136,60"
"128,136,61"
"127,135,61"
"125,132,58"
"123,131,56"
"124,133,57"
"119,125,51"
"119,124,51"
"122,129,53"
"125,131,55"
"123,129,54"
"121,127,53"
"117,123,52"
"119,125,53"
"124,129,55"
"125,130,55"
"124,130,55"
"123,130,56"
"125,132,58"
"125,132,58"
"127,135,60"
"127,137,61"
"128,137,63"
"125,134,61"
"123,131,57"
"120,127,55"
"116,125,54"
"116,124,52"
"115,122,51"
"119,127,54"
"123,131,56"
"119,126,53"
"112,119,50"
"117,124,53"
"118,125,53"
"116,123,52"
"117,123,52"
"119,127,53"
"122,130,56"
"123,130,57"
"121,129,57"
"125,133,59"
"126,135,61"
"127,137,62"
"126,136,62"
"123,131,58"
"118,126,55"
"117,126,55"
"114,123,53"
"116,124,53"
"114,122,51"
"116,124,52"
"115,123,52"
"115,123,52"
"114,122,52"
"113,121,52"
"112,119,50"
"114,122,51"
"115,123,52"
"120,129,56"
"121,130,57"
"120,129,57"
"123,132,59"
"126,136,62"
"126,136,62"
"126,136,62"
"124,133,59"
"120,130,57"
"115,125,54"
"124,135,58"
"124,134,57"
"122,132,55"
"121,131,55"
"118,127,54"
"115,124,53"
"115,123,53"
"113,121,52"
"114,122,52"
"118,127,55"
"118,126,56"
"125,134,61"
"124,133,60"
"120,129,58"
"123,132,60"
"127,137,63"
"127,137,63"
"127,137,62"
"126,135,61"
"123,132,59"
"119,128,56"
"124,135,57"
"122,132,55"
"121,131,54"
"122,132,55"
"122,132,56"
"120,129,56"
"121,130,56"
"118,126,55"
"114,124,53"
"119,129,57"
"119,128,58"
"127,136,63"
"128,138,64"
"127,137,63"
"126,135,62"
"125,135,62"
"125,135,62"
"127,137,63"
"128,137,62"
"127,136,61"
"124,133,59"
"124,135,57"
"124,134,57"
"123,134,57"
"119,130,55"
"120,130,54"
"120,129,55"
"119,129,56"
"119,128,56"
"119,129,57"
"123,133,60"
"121,129,59"
"129,138,65"
"130,139,67"
"132,141,68"
"128,138,64"
"124,133,61"
"125,134,62"
"126,136,62"
"128,137,62"
"130,140,63"
"128,138,62"
"124,135,57"
"126,137,58"
"128,139,58"
"125,135,56"
"123,133,55"
"118,127,53"
"117,125,54"
"116,125,55"
"118,129,57"
"120,130,59"
"122,132,60"
"129,138,65"
"130,140,67"
"130,140,67"
"129,139,64"
"127,136,62"
"127,137,63"
"127,136,63"
"126,135,61"
"127,137,62"
"130,139,63"
"125,136,59"
"125,135,56"
"126,135,53"
"123,132,51"
"120,128,53"
"117,125,53"
"115,123,53"
"111,119,52"
"117,127,57"
"120,130,59"
"122,132,60"
"128,138,64"
"128,138,65"
"127,137,64"
"126,135,62"
"126,135,61"
"129,139,64"
"127,137,63"
"125,134,61"
"122,131,59"
"127,136,62"
"128,139,59"
"123,132,53"
"116,124,46"
"115,123,46"
"113,121,49"
"114,123,52"
"114,122,52"
"114,122,53"
"118,128,57"
"119,129,59"
"121,131,59"
"122,132,60"
"121,131,60"
"122,132,60"
"122,131,59"
"125,134,61"
"131,141,65"
"126,135,62"
"124,133,60"
"123,132,60"
"125,135,61"